suite_id,baseline_name,model_name,seed,track,topology,task_id,pass_fail,score_total,partial_score,sim_calls,unsupported_value,invalid_bom,failure_tags,candidate_path,result_path,disable_formula_guardrails,disable_component_grounding,disable_correction_memory,evidence_level
single_agent_same_tools__o3-mini__seed3__flyback__30tasks,single_agent_same_tools,o3-mini,3,flyback,flyback,hard_dcdc_48v0p8a_highline,False,0.0,0.0,0.0,False,False,Spec Parsing Failure,raw_records/flyback/suites/single_agent_same_tools__o3-mini__seed3__flyback__30tasks/candidates/hard_dcdc_48v0p8a_highline.json,raw_records/flyback/suites/single_agent_same_tools__o3-mini__seed3__flyback__30tasks/task_results/hard_dcdc_48v0p8a_highline.json,False,False,False,paper_main_raw_api_evidence
single_agent_same_tools__o3-mini__seed3__flyback__30tasks,single_agent_same_tools,o3-mini,3,flyback,flyback,medium_acdc_12v2a,False,0.0,0.0,0.0,False,False,Spec Parsing Failure,raw_records/flyback/suites/single_agent_same_tools__o3-mini__seed3__flyback__30tasks/candidates/medium_acdc_12v2a.json,raw_records/flyback/suites/single_agent_same_tools__o3-mini__seed3__flyback__30tasks/task_results/medium_acdc_12v2a.json,False,False,False,paper_main_raw_api_evidence
single_agent_same_tools__o3-mini__seed3__flyback__30tasks,single_agent_same_tools,o3-mini,3,flyback,flyback,medium_acdc_15v1p5a,False,0.0,0.0,0.0,False,False,Spec Parsing Failure,raw_records/flyback/suites/single_agent_same_tools__o3-mini__seed3__flyback__30tasks/candidates/medium_acdc_15v1p5a.json,raw_records/flyback/suites/single_agent_same_tools__o3-mini__seed3__flyback__30tasks/task_results/medium_acdc_15v1p5a.json,False,False,False,paper_main_raw_api_evidence
single_agent_same_tools__o3-mini__seed3__flyback__30tasks,single_agent_same_tools,o3-mini,3,flyback,flyback,medium_acdc_24v0p8a,False,0.0,0.0,0.0,False,False,Spec Parsing Failure,raw_records/flyback/suites/single_agent_same_tools__o3-mini__seed3__flyback__30tasks/candidates/medium_acdc_24v0p8a.json,raw_records/flyback/suites/single_agent_same_tools__o3-mini__seed3__flyback__30tasks/task_results/medium_acdc_24v0p8a.json,False,False,False,paper_main_raw_api_evidence
single_agent_same_tools__o3-mini__seed3__flyback__30tasks,single_agent_same_tools,o3-mini,3,flyback,flyback,medium_acdc_5v3a,False,0.0,0.0,0.0,False,False,Spec Parsing Failure,raw_records/flyback/suites/single_agent_same_tools__o3-mini__seed3__flyback__30tasks/candidates/medium_acdc_5v3a.json,raw_records/flyback/suites/single_agent_same_tools__o3-mini__seed3__flyback__30tasks/task_results/medium_acdc_5v3a.json,False,False,False,paper_main_raw_api_evidence
single_agent_same_tools__o3-mini__seed3__flyback__30tasks,single_agent_same_tools,o3-mini,3,flyback,flyback,medium_dcdc_12v1p8a,False,0.0,0.0,0.0,False,False,Spec Parsing Failure,raw_records/flyback/suites/single_agent_same_tools__o3-mini__seed3__flyback__30tasks/candidates/medium_dcdc_12v1p8a.json,raw_records/flyback/suites/single_agent_same_tools__o3-mini__seed3__flyback__30tasks/task_results/medium_dcdc_12v1p8a.json,False,False,False,paper_main_raw_api_evidence
single_agent_same_tools__o3-mini__seed3__flyback__30tasks,single_agent_same_tools,o3-mini,3,flyback,flyback,medium_dcdc_15v1p6a,False,0.0,0.0,0.0,False,False,Spec Parsing Failure,raw_records/flyback/suites/single_agent_same_tools__o3-mini__seed3__flyback__30tasks/candidates/medium_dcdc_15v1p6a.json,raw_records/flyback/suites/single_agent_same_tools__o3-mini__seed3__flyback__30tasks/task_results/medium_dcdc_15v1p6a.json,False,False,False,paper_main_raw_api_evidence
single_agent_same_tools__o3-mini__seed3__flyback__30tasks,single_agent_same_tools,o3-mini,3,flyback,flyback,medium_dcdc_24v1a,False,0.0,0.0,0.0,False,False,Spec Parsing Failure,raw_records/flyback/suites/single_agent_same_tools__o3-mini__seed3__flyback__30tasks/candidates/medium_dcdc_24v1a.json,raw_records/flyback/suites/single_agent_same_tools__o3-mini__seed3__flyback__30tasks/task_results/medium_dcdc_24v1a.json,False,False,False,paper_main_raw_api_evidence
single_agent_same_tools__o3-mini__seed3__flyback__30tasks,single_agent_same_tools,o3-mini,3,flyback,flyback,medium_dcdc_24v1p4a,False,0.0,0.0,0.0,False,False,Spec Parsing Failure,raw_records/flyback/suites/single_agent_same_tools__o3-mini__seed3__flyback__30tasks/candidates/medium_dcdc_24v1p4a.json,raw_records/flyback/suites/single_agent_same_tools__o3-mini__seed3__flyback__30tasks/task_results/medium_dcdc_24v1p4a.json,False,False,False,paper_main_raw_api_evidence
single_agent_same_tools__o3-mini__seed3__flyback__30tasks,single_agent_same_tools,o3-mini,3,flyback,flyback,stress_acdc_12v2a_ambiguous_bom,False,0.0,0.0,0.0,False,False,Spec Parsing Failure,raw_records/flyback/suites/single_agent_same_tools__o3-mini__seed3__flyback__30tasks/candidates/stress_acdc_12v2a_ambiguous_bom.json,raw_records/flyback/suites/single_agent_same_tools__o3-mini__seed3__flyback__30tasks/task_results/stress_acdc_12v2a_ambiguous_bom.json,False,False,False,paper_main_raw_api_evidence
single_agent_same_tools__o3-mini__seed3__flyback__30tasks,single_agent_same_tools,o3-mini,3,flyback,flyback,stress_acdc_24v1p3a_smallsize,False,0.0,0.0,0.0,False,False,Spec Parsing Failure,raw_records/flyback/suites/single_agent_same_tools__o3-mini__seed3__flyback__30tasks/candidates/stress_acdc_24v1p3a_smallsize.json,raw_records/flyback/suites/single_agent_same_tools__o3-mini__seed3__flyback__30tasks/task_results/stress_acdc_24v1p3a_smallsize.json,False,False,False,paper_main_raw_api_evidence
single_agent_same_tools__o3-mini__seed3__flyback__30tasks,single_agent_same_tools,o3-mini,3,flyback,flyback,stress_acdc_5v3a_conflicting_cost_size,False,0.0,0.0,0.0,False,False,Spec Parsing Failure,raw_records/flyback/suites/single_agent_same_tools__o3-mini__seed3__flyback__30tasks/candidates/stress_acdc_5v3a_conflicting_cost_size.json,raw_records/flyback/suites/single_agent_same_tools__o3-mini__seed3__flyback__30tasks/task_results/stress_acdc_5v3a_conflicting_cost_size.json,False,False,False,paper_main_raw_api_evidence
single_agent_same_tools__o3-mini__seed3__flyback__30tasks,single_agent_same_tools,o3-mini,3,flyback,flyback,stress_dcdc_12v3a_conflicting_targets,False,0.0,0.0,0.0,False,False,Spec Parsing Failure,raw_records/flyback/suites/single_agent_same_tools__o3-mini__seed3__flyback__30tasks/candidates/stress_dcdc_12v3a_conflicting_targets.json,raw_records/flyback/suites/single_agent_same_tools__o3-mini__seed3__flyback__30tasks/task_results/stress_dcdc_12v3a_conflicting_targets.json,False,False,False,paper_main_raw_api_evidence
structured_output_only__o3-mini__seed1__flyback__30tasks,structured_output_only,o3-mini,1,flyback,flyback,boundary_acdc_15v1a_tight_margin,False,0.0,0.0,0.0,False,False,Spec Parsing Failure,raw_records/flyback/suites/structured_output_only__o3-mini__seed1__flyback__30tasks/candidates/boundary_acdc_15v1a_tight_margin.json,raw_records/flyback/suites/structured_output_only__o3-mini__seed1__flyback__30tasks/task_results/boundary_acdc_15v1a_tight_margin.json,False,False,False,paper_main_raw_api_evidence
structured_output_only__o3-mini__seed1__flyback__30tasks,structured_output_only,o3-mini,1,flyback,flyback,boundary_acdc_24v1a_high_eff,False,0.0,0.0,0.0,False,False,Spec Parsing Failure,raw_records/flyback/suites/structured_output_only__o3-mini__seed1__flyback__30tasks/candidates/boundary_acdc_24v1a_high_eff.json,raw_records/flyback/suites/structured_output_only__o3-mini__seed1__flyback__30tasks/task_results/boundary_acdc_24v1a_high_eff.json,False,False,False,paper_main_raw_api_evidence
structured_output_only__o3-mini__seed1__flyback__30tasks,structured_output_only,o3-mini,1,flyback,flyback,boundary_dcdc_12v3a_narrow_duty,False,0.0,0.0,0.0,False,False,Spec Parsing Failure,raw_records/flyback/suites/structured_output_only__o3-mini__seed1__flyback__30tasks/candidates/boundary_dcdc_12v3a_narrow_duty.json,raw_records/flyback/suites/structured_output_only__o3-mini__seed1__flyback__30tasks/task_results/boundary_dcdc_12v3a_narrow_duty.json,False,False,False,paper_main_raw_api_evidence
structured_output_only__o3-mini__seed1__flyback__30tasks,structured_output_only,o3-mini,1,flyback,flyback,boundary_dcdc_28v0p9a_low_stress,False,0.0,0.0,0.0,False,False,Spec Parsing Failure,raw_records/flyback/suites/structured_output_only__o3-mini__seed1__flyback__30tasks/candidates/boundary_dcdc_28v0p9a_low_stress.json,raw_records/flyback/suites/structured_output_only__o3-mini__seed1__flyback__30tasks/task_results/boundary_dcdc_28v0p9a_low_stress.json,False,False,False,paper_main_raw_api_evidence
structured_output_only__o3-mini__seed1__flyback__30tasks,structured_output_only,o3-mini,1,flyback,flyback,easy_acdc_12v1a,False,0.0,0.0,0.0,False,False,Spec Parsing Failure,raw_records/flyback/suites/structured_output_only__o3-mini__seed1__flyback__30tasks/candidates/easy_acdc_12v1a.json,raw_records/flyback/suites/structured_output_only__o3-mini__seed1__flyback__30tasks/task_results/easy_acdc_12v1a.json,False,False,False,paper_main_raw_api_evidence
structured_output_only__o3-mini__seed1__flyback__30tasks,structured_output_only,o3-mini,1,flyback,flyback,easy_acdc_18v0p6a,False,0.0,0.0,0.0,False,False,Spec Parsing Failure,raw_records/flyback/suites/structured_output_only__o3-mini__seed1__flyback__30tasks/candidates/easy_acdc_18v0p6a.json,raw_records/flyback/suites/structured_output_only__o3-mini__seed1__flyback__30tasks/task_results/easy_acdc_18v0p6a.json,False,False,False,paper_main_raw_api_evidence
structured_output_only__o3-mini__seed1__flyback__30tasks,structured_output_only,o3-mini,1,flyback,flyback,easy_acdc_5v1a,False,0.0,0.0,0.0,False,False,Spec Parsing Failure,raw_records/flyback/suites/structured_output_only__o3-mini__seed1__flyback__30tasks/candidates/easy_acdc_5v1a.json,raw_records/flyback/suites/structured_output_only__o3-mini__seed1__flyback__30tasks/task_results/easy_acdc_5v1a.json,False,False,False,paper_main_raw_api_evidence
structured_output_only__o3-mini__seed1__flyback__30tasks,structured_output_only,o3-mini,1,flyback,flyback,easy_acdc_9v0p7a,False,0.0,0.0,0.0,False,False,Spec Parsing Failure,raw_records/flyback/suites/structured_output_only__o3-mini__seed1__flyback__30tasks/candidates/easy_acdc_9v0p7a.json,raw_records/flyback/suites/structured_output_only__o3-mini__seed1__flyback__30tasks/task_results/easy_acdc_9v0p7a.json,False,False,False,paper_main_raw_api_evidence
structured_output_only__o3-mini__seed1__flyback__30tasks,structured_output_only,o3-mini,1,flyback,flyback,easy_dcdc_12v0p5a,False,0.0,0.0,0.0,False,False,Spec Parsing Failure,raw_records/flyback/suites/structured_output_only__o3-mini__seed1__flyback__30tasks/candidates/easy_dcdc_12v0p5a.json,raw_records/flyback/suites/structured_output_only__o3-mini__seed1__flyback__30tasks/task_results/easy_dcdc_12v0p5a.json,False,False,False,paper_main_raw_api_evidence
structured_output_only__o3-mini__seed1__flyback__30tasks,structured_output_only,o3-mini,1,flyback,flyback,easy_dcdc_15v0p8a,False,0.0,0.0,0.0,False,False,Spec Parsing Failure,raw_records/flyback/suites/structured_output_only__o3-mini__seed1__flyback__30tasks/candidates/easy_dcdc_15v0p8a.json,raw_records/flyback/suites/structured_output_only__o3-mini__seed1__flyback__30tasks/task_results/easy_dcdc_15v0p8a.json,False,False,False,paper_main_raw_api_evidence
structured_output_only__o3-mini__seed1__flyback__30tasks,structured_output_only,o3-mini,1,flyback,flyback,easy_dcdc_24v0p5a,False,0.0,0.0,0.0,False,False,Spec Parsing Failure,raw_records/flyback/suites/structured_output_only__o3-mini__seed1__flyback__30tasks/candidates/easy_dcdc_24v0p5a.json,raw_records/flyback/suites/structured_output_only__o3-mini__seed1__flyback__30tasks/task_results/easy_dcdc_24v0p5a.json,False,False,False,paper_main_raw_api_evidence
structured_output_only__o3-mini__seed1__flyback__30tasks,structured_output_only,o3-mini,1,flyback,flyback,easy_dcdc_5v2a,False,0.0,0.0,0.0,False,False,Spec Parsing Failure,raw_records/flyback/suites/structured_output_only__o3-mini__seed1__flyback__30tasks/candidates/easy_dcdc_5v2a.json,raw_records/flyback/suites/structured_output_only__o3-mini__seed1__flyback__30tasks/task_results/easy_dcdc_5v2a.json,False,False,False,paper_main_raw_api_evidence
structured_output_only__o3-mini__seed1__flyback__30tasks,structured_output_only,o3-mini,1,flyback,flyback,hard_acdc_12v2p2a_lowripple,False,0.0,0.0,0.0,False,False,Spec Parsing Failure,raw_records/flyback/suites/structured_output_only__o3-mini__seed1__flyback__30tasks/candidates/hard_acdc_12v2p2a_lowripple.json,raw_records/flyback/suites/structured_output_only__o3-mini__seed1__flyback__30tasks/task_results/hard_acdc_12v2p2a_lowripple.json,False,False,False,paper_main_raw_api_evidence
structured_output_only__o3-mini__seed1__flyback__30tasks,structured_output_only,o3-mini,1,flyback,flyback,hard_acdc_19v1p5a_compact,False,0.0,0.0,0.0,False,False,Spec Parsing Failure,raw_records/flyback/suites/structured_output_only__o3-mini__seed1__flyback__30tasks/candidates/hard_acdc_19v1p5a_compact.json,raw_records/flyback/suites/structured_output_only__o3-mini__seed1__flyback__30tasks/task_results/hard_acdc_19v1p5a_compact.json,False,False,False,paper_main_raw_api_evidence
structured_output_only__o3-mini__seed1__flyback__30tasks,structured_output_only,o3-mini,1,flyback,flyback,hard_acdc_24v1p2a_eff89,False,0.0,0.0,0.0,False,False,Spec Parsing Failure,raw_records/flyback/suites/structured_output_only__o3-mini__seed1__flyback__30tasks/candidates/hard_acdc_24v1p2a_eff89.json,raw_records/flyback/suites/structured_output_only__o3-mini__seed1__flyback__30tasks/task_results/hard_acdc_24v1p2a_eff89.json,False,False,False,paper_main_raw_api_evidence
structured_output_only__o3-mini__seed1__flyback__30tasks,structured_output_only,o3-mini,1,flyback,flyback,hard_dcdc_12v2p5a_lowripple,False,0.0,0.0,0.0,False,False,Spec Parsing Failure,raw_records/flyback/suites/structured_output_only__o3-mini__seed1__flyback__30tasks/candidates/hard_dcdc_12v2p5a_lowripple.json,raw_records/flyback/suites/structured_output_only__o3-mini__seed1__flyback__30tasks/task_results/hard_dcdc_12v2p5a_lowripple.json,False,False,False,paper_main_raw_api_evidence
structured_output_only__o3-mini__seed1__flyback__30tasks,structured_output_only,o3-mini,1,flyback,flyback,hard_dcdc_24v1p8a_eff89,False,0.0,0.0,0.0,False,False,Spec Parsing Failure,raw_records/flyback/suites/structured_output_only__o3-mini__seed1__flyback__30tasks/candidates/hard_dcdc_24v1p8a_eff89.json,raw_records/flyback/suites/structured_output_only__o3-mini__seed1__flyback__30tasks/task_results/hard_dcdc_24v1p8a_eff89.json,False,False,False,paper_main_raw_api_evidence
structured_output_only__o3-mini__seed1__flyback__30tasks,structured_output_only,o3-mini,1,flyback,flyback,hard_dcdc_48v0p8a_highline,False,0.0,0.0,0.0,False,False,Spec Parsing Failure,raw_records/flyback/suites/structured_output_only__o3-mini__seed1__flyback__30tasks/candidates/hard_dcdc_48v0p8a_highline.json,raw_records/flyback/suites/structured_output_only__o3-mini__seed1__flyback__30tasks/task_results/hard_dcdc_48v0p8a_highline.json,False,False,False,paper_main_raw_api_evidence
structured_output_only__o3-mini__seed1__flyback__30tasks,structured_output_only,o3-mini,1,flyback,flyback,medium_acdc_12v2a,False,0.0,0.0,0.0,False,False,Spec Parsing Failure,raw_records/flyback/suites/structured_output_only__o3-mini__seed1__flyback__30tasks/candidates/medium_acdc_12v2a.json,raw_records/flyback/suites/structured_output_only__o3-mini__seed1__flyback__30tasks/task_results/medium_acdc_12v2a.json,False,False,False,paper_main_raw_api_evidence
structured_output_only__o3-mini__seed1__flyback__30tasks,structured_output_only,o3-mini,1,flyback,flyback,medium_acdc_15v1p5a,False,0.0,0.0,0.0,False,False,Spec Parsing Failure,raw_records/flyback/suites/structured_output_only__o3-mini__seed1__flyback__30tasks/candidates/medium_acdc_15v1p5a.json,raw_records/flyback/suites/structured_output_only__o3-mini__seed1__flyback__30tasks/task_results/medium_acdc_15v1p5a.json,False,False,False,paper_main_raw_api_evidence
structured_output_only__o3-mini__seed1__flyback__30tasks,structured_output_only,o3-mini,1,flyback,flyback,medium_acdc_24v0p8a,False,0.0,0.0,0.0,False,False,Spec Parsing Failure,raw_records/flyback/suites/structured_output_only__o3-mini__seed1__flyback__30tasks/candidates/medium_acdc_24v0p8a.json,raw_records/flyback/suites/structured_output_only__o3-mini__seed1__flyback__30tasks/task_results/medium_acdc_24v0p8a.json,False,False,False,paper_main_raw_api_evidence
structured_output_only__o3-mini__seed1__flyback__30tasks,structured_output_only,o3-mini,1,flyback,flyback,medium_acdc_5v3a,False,0.0,0.0,0.0,False,False,Spec Parsing Failure,raw_records/flyback/suites/structured_output_only__o3-mini__seed1__flyback__30tasks/candidates/medium_acdc_5v3a.json,raw_records/flyback/suites/structured_output_only__o3-mini__seed1__flyback__30tasks/task_results/medium_acdc_5v3a.json,False,False,False,paper_main_raw_api_evidence
structured_output_only__o3-mini__seed1__flyback__30tasks,structured_output_only,o3-mini,1,flyback,flyback,medium_dcdc_12v1p8a,False,0.0,0.0,0.0,False,False,Spec Parsing Failure,raw_records/flyback/suites/structured_output_only__o3-mini__seed1__flyback__30tasks/candidates/medium_dcdc_12v1p8a.json,raw_records/flyback/suites/structured_output_only__o3-mini__seed1__flyback__30tasks/task_results/medium_dcdc_12v1p8a.json,False,False,False,paper_main_raw_api_evidence
structured_output_only__o3-mini__seed1__flyback__30tasks,structured_output_only,o3-mini,1,flyback,flyback,medium_dcdc_15v1p6a,False,0.0,0.0,0.0,False,False,Spec Parsing Failure,raw_records/flyback/suites/structured_output_only__o3-mini__seed1__flyback__30tasks/candidates/medium_dcdc_15v1p6a.json,raw_records/flyback/suites/structured_output_only__o3-mini__seed1__flyback__30tasks/task_results/medium_dcdc_15v1p6a.json,False,False,False,paper_main_raw_api_evidence
structured_output_only__o3-mini__seed1__flyback__30tasks,structured_output_only,o3-mini,1,flyback,flyback,medium_dcdc_24v1a,False,0.0,0.0,0.0,False,False,Spec Parsing Failure,raw_records/flyback/suites/structured_output_only__o3-mini__seed1__flyback__30tasks/candidates/medium_dcdc_24v1a.json,raw_records/flyback/suites/structured_output_only__o3-mini__seed1__flyback__30tasks/task_results/medium_dcdc_24v1a.json,False,False,False,paper_main_raw_api_evidence
structured_output_only__o3-mini__seed1__flyback__30tasks,structured_output_only,o3-mini,1,flyback,flyback,medium_dcdc_24v1p4a,False,0.0,0.0,0.0,False,False,Spec Parsing Failure,raw_records/flyback/suites/structured_output_only__o3-mini__seed1__flyback__30tasks/candidates/medium_dcdc_24v1p4a.json,raw_records/flyback/suites/structured_output_only__o3-mini__seed1__flyback__30tasks/task_results/medium_dcdc_24v1p4a.json,False,False,False,paper_main_raw_api_evidence
structured_output_only__o3-mini__seed1__flyback__30tasks,structured_output_only,o3-mini,1,flyback,flyback,stress_acdc_12v2a_ambiguous_bom,False,0.0,0.0,0.0,False,False,Spec Parsing Failure,raw_records/flyback/suites/structured_output_only__o3-mini__seed1__flyback__30tasks/candidates/stress_acdc_12v2a_ambiguous_bom.json,raw_records/flyback/suites/structured_output_only__o3-mini__seed1__flyback__30tasks/task_results/stress_acdc_12v2a_ambiguous_bom.json,False,False,False,paper_main_raw_api_evidence
structured_output_only__o3-mini__seed1__flyback__30tasks,structured_output_only,o3-mini,1,flyback,flyback,stress_acdc_24v1p3a_smallsize,False,0.0,0.0,0.0,False,False,Spec Parsing Failure,raw_records/flyback/suites/structured_output_only__o3-mini__seed1__flyback__30tasks/candidates/stress_acdc_24v1p3a_smallsize.json,raw_records/flyback/suites/structured_output_only__o3-mini__seed1__flyback__30tasks/task_results/stress_acdc_24v1p3a_smallsize.json,False,False,False,paper_main_raw_api_evidence
structured_output_only__o3-mini__seed1__flyback__30tasks,structured_output_only,o3-mini,1,flyback,flyback,stress_acdc_5v3a_conflicting_cost_size,False,0.0,0.0,0.0,False,False,Spec Parsing Failure,raw_records/flyback/suites/structured_output_only__o3-mini__seed1__flyback__30tasks/candidates/stress_acdc_5v3a_conflicting_cost_size.json,raw_records/flyback/suites/structured_output_only__o3-mini__seed1__flyback__30tasks/task_results/stress_acdc_5v3a_conflicting_cost_size.json,False,False,False,paper_main_raw_api_evidence
structured_output_only__o3-mini__seed1__flyback__30tasks,structured_output_only,o3-mini,1,flyback,flyback,stress_dcdc_12v3a_conflicting_targets,False,0.0,0.0,0.0,False,False,Spec Parsing Failure,raw_records/flyback/suites/structured_output_only__o3-mini__seed1__flyback__30tasks/candidates/stress_dcdc_12v3a_conflicting_targets.json,raw_records/flyback/suites/structured_output_only__o3-mini__seed1__flyback__30tasks/task_results/stress_dcdc_12v3a_conflicting_targets.json,False,False,False,paper_main_raw_api_evidence
structured_output_only__o3-mini__seed2__flyback__30tasks,structured_output_only,o3-mini,2,flyback,flyback,boundary_acdc_15v1a_tight_margin,False,0.0,0.0,0.0,False,False,Spec Parsing Failure,raw_records/flyback/suites/structured_output_only__o3-mini__seed2__flyback__30tasks/candidates/boundary_acdc_15v1a_tight_margin.json,raw_records/flyback/suites/structured_output_only__o3-mini__seed2__flyback__30tasks/task_results/boundary_acdc_15v1a_tight_margin.json,False,False,False,paper_main_raw_api_evidence
structured_output_only__o3-mini__seed2__flyback__30tasks,structured_output_only,o3-mini,2,flyback,flyback,boundary_acdc_24v1a_high_eff,False,0.0,0.0,0.0,False,False,Spec Parsing Failure,raw_records/flyback/suites/structured_output_only__o3-mini__seed2__flyback__30tasks/candidates/boundary_acdc_24v1a_high_eff.json,raw_records/flyback/suites/structured_output_only__o3-mini__seed2__flyback__30tasks/task_results/boundary_acdc_24v1a_high_eff.json,False,False,False,paper_main_raw_api_evidence
structured_output_only__o3-mini__seed2__flyback__30tasks,structured_output_only,o3-mini,2,flyback,flyback,boundary_dcdc_12v3a_narrow_duty,False,0.0,0.0,0.0,False,False,Spec Parsing Failure,raw_records/flyback/suites/structured_output_only__o3-mini__seed2__flyback__30tasks/candidates/boundary_dcdc_12v3a_narrow_duty.json,raw_records/flyback/suites/structured_output_only__o3-mini__seed2__flyback__30tasks/task_results/boundary_dcdc_12v3a_narrow_duty.json,False,False,False,paper_main_raw_api_evidence
structured_output_only__o3-mini__seed2__flyback__30tasks,structured_output_only,o3-mini,2,flyback,flyback,boundary_dcdc_28v0p9a_low_stress,False,0.0,0.0,0.0,False,False,Spec Parsing Failure,raw_records/flyback/suites/structured_output_only__o3-mini__seed2__flyback__30tasks/candidates/boundary_dcdc_28v0p9a_low_stress.json,raw_records/flyback/suites/structured_output_only__o3-mini__seed2__flyback__30tasks/task_results/boundary_dcdc_28v0p9a_low_stress.json,False,False,False,paper_main_raw_api_evidence
structured_output_only__o3-mini__seed2__flyback__30tasks,structured_output_only,o3-mini,2,flyback,flyback,easy_acdc_12v1a,False,0.0,0.0,0.0,False,False,Spec Parsing Failure,raw_records/flyback/suites/structured_output_only__o3-mini__seed2__flyback__30tasks/candidates/easy_acdc_12v1a.json,raw_records/flyback/suites/structured_output_only__o3-mini__seed2__flyback__30tasks/task_results/easy_acdc_12v1a.json,False,False,False,paper_main_raw_api_evidence
structured_output_only__o3-mini__seed2__flyback__30tasks,structured_output_only,o3-mini,2,flyback,flyback,easy_acdc_18v0p6a,False,0.0,0.0,0.0,False,False,Spec Parsing Failure,raw_records/flyback/suites/structured_output_only__o3-mini__seed2__flyback__30tasks/candidates/easy_acdc_18v0p6a.json,raw_records/flyback/suites/structured_output_only__o3-mini__seed2__flyback__30tasks/task_results/easy_acdc_18v0p6a.json,False,False,False,paper_main_raw_api_evidence
structured_output_only__o3-mini__seed2__flyback__30tasks,structured_output_only,o3-mini,2,flyback,flyback,easy_acdc_5v1a,False,0.0,0.0,0.0,False,False,Spec Parsing Failure,raw_records/flyback/suites/structured_output_only__o3-mini__seed2__flyback__30tasks/candidates/easy_acdc_5v1a.json,raw_records/flyback/suites/structured_output_only__o3-mini__seed2__flyback__30tasks/task_results/easy_acdc_5v1a.json,False,False,False,paper_main_raw_api_evidence
structured_output_only__o3-mini__seed2__flyback__30tasks,structured_output_only,o3-mini,2,flyback,flyback,easy_acdc_9v0p7a,False,0.0,0.0,0.0,False,False,Spec Parsing Failure,raw_records/flyback/suites/structured_output_only__o3-mini__seed2__flyback__30tasks/candidates/easy_acdc_9v0p7a.json,raw_records/flyback/suites/structured_output_only__o3-mini__seed2__flyback__30tasks/task_results/easy_acdc_9v0p7a.json,False,False,False,paper_main_raw_api_evidence
structured_output_only__o3-mini__seed2__flyback__30tasks,structured_output_only,o3-mini,2,flyback,flyback,easy_dcdc_12v0p5a,False,0.0,0.0,0.0,False,False,Spec Parsing Failure,raw_records/flyback/suites/structured_output_only__o3-mini__seed2__flyback__30tasks/candidates/easy_dcdc_12v0p5a.json,raw_records/flyback/suites/structured_output_only__o3-mini__seed2__flyback__30tasks/task_results/easy_dcdc_12v0p5a.json,False,False,False,paper_main_raw_api_evidence
structured_output_only__o3-mini__seed2__flyback__30tasks,structured_output_only,o3-mini,2,flyback,flyback,easy_dcdc_15v0p8a,False,0.0,0.0,0.0,False,False,Spec Parsing Failure,raw_records/flyback/suites/structured_output_only__o3-mini__seed2__flyback__30tasks/candidates/easy_dcdc_15v0p8a.json,raw_records/flyback/suites/structured_output_only__o3-mini__seed2__flyback__30tasks/task_results/easy_dcdc_15v0p8a.json,False,False,False,paper_main_raw_api_evidence
structured_output_only__o3-mini__seed2__flyback__30tasks,structured_output_only,o3-mini,2,flyback,flyback,easy_dcdc_24v0p5a,False,0.0,0.0,0.0,False,False,Spec Parsing Failure,raw_records/flyback/suites/structured_output_only__o3-mini__seed2__flyback__30tasks/candidates/easy_dcdc_24v0p5a.json,raw_records/flyback/suites/structured_output_only__o3-mini__seed2__flyback__30tasks/task_results/easy_dcdc_24v0p5a.json,False,False,False,paper_main_raw_api_evidence
structured_output_only__o3-mini__seed2__flyback__30tasks,structured_output_only,o3-mini,2,flyback,flyback,easy_dcdc_5v2a,False,0.0,0.0,0.0,False,False,Spec Parsing Failure,raw_records/flyback/suites/structured_output_only__o3-mini__seed2__flyback__30tasks/candidates/easy_dcdc_5v2a.json,raw_records/flyback/suites/structured_output_only__o3-mini__seed2__flyback__30tasks/task_results/easy_dcdc_5v2a.json,False,False,False,paper_main_raw_api_evidence
structured_output_only__o3-mini__seed2__flyback__30tasks,structured_output_only,o3-mini,2,flyback,flyback,hard_acdc_12v2p2a_lowripple,False,0.0,0.0,0.0,False,False,Spec Parsing Failure,raw_records/flyback/suites/structured_output_only__o3-mini__seed2__flyback__30tasks/candidates/hard_acdc_12v2p2a_lowripple.json,raw_records/flyback/suites/structured_output_only__o3-mini__seed2__flyback__30tasks/task_results/hard_acdc_12v2p2a_lowripple.json,False,False,False,paper_main_raw_api_evidence
structured_output_only__o3-mini__seed2__flyback__30tasks,structured_output_only,o3-mini,2,flyback,flyback,hard_acdc_19v1p5a_compact,False,0.0,0.0,0.0,False,False,Spec Parsing Failure,raw_records/flyback/suites/structured_output_only__o3-mini__seed2__flyback__30tasks/candidates/hard_acdc_19v1p5a_compact.json,raw_records/flyback/suites/structured_output_only__o3-mini__seed2__flyback__30tasks/task_results/hard_acdc_19v1p5a_compact.json,False,False,False,paper_main_raw_api_evidence
structured_output_only__o3-mini__seed2__flyback__30tasks,structured_output_only,o3-mini,2,flyback,flyback,hard_acdc_24v1p2a_eff89,False,0.0,0.0,0.0,False,False,Spec Parsing Failure,raw_records/flyback/suites/structured_output_only__o3-mini__seed2__flyback__30tasks/candidates/hard_acdc_24v1p2a_eff89.json,raw_records/flyback/suites/structured_output_only__o3-mini__seed2__flyback__30tasks/task_results/hard_acdc_24v1p2a_eff89.json,False,False,False,paper_main_raw_api_evidence
